YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20090121,3141.2944399999997,2992.569384,2842.120638,2819.890469,2726.47588,2673.6433749999997,2588.8566450000003,2484.0251559999997,2371.03296,2485.8825119999997,2304.232261,2380.6189849999996,2416.668356,2303.0381909999996,2365.3637949999998,2315.8379229999996,2291.529432,2213.372167,2360.2811890000003,2118.8842729999997,2251.075,2354.7979729999997,2316.330683,2338.9559329999997,2335.4554940000003,2354.543639,2386.122668,2442.555716,2513.192668,2634.255749,2756.9927589999998,2777.082623,2914.103659,3115.112491,3301.385568,3261.3948929999997,3473.583072,3561.4666239999997,3537.55787,3540.5503200000003,3765.3511179999996,3774.060748,3751.937376,3681.35067,3675.5559869999997,3817.802607,3867.270764,3901.5234039999996,3754.2541239999996,3806.9791529999998,3724.2563889999997,3550.103947,3458.992623,3571.473532,3499.4370639999997,3569.117014,3515.6177310000003,3453.430449,3520.1923479999996,3458.914926,3563.510123,3557.057586,3491.856611,3547.5562419999997,3527.289547,3597.261176,3601.4623429999997,3549.004646,3626.518704,3822.6563899999996,3947.9919330000002,3975.2082900000005,4053.991884,4146.996357,4412.659375,4327.801447,4352.444587999999,4218.620575,4070.201554,4070.301464,4158.081711,4156.853593999999,4062.0868250000003,4080.921703,4011.944227,3888.9195149999996,3985.1688319999994,3926.104465,3828.701818,3663.869136,3560.2953489999995,3436.476789,3512.110502,3251.8947129999997,3221.678922,3030.988659
20090122,2875.0981159999997,2947.477673,2694.3448240000002,2732.793005,2597.640383,2416.1563899999996,2418.182623,2436.232965,2288.8917109999998,2369.271925,2218.316645,2205.638939,2222.133692,2195.4728539999996,2159.429885,2109.986463,2129.7241200000003,2050.67009,2120.5906,2111.588515,2110.616381,2180.6616329999997,2224.032952,2185.843664,2234.3745099999996,2287.023297,2266.344643,2280.9207359999996,2290.128849,2441.492887,2540.267405,2597.0968919999996,2735.331592,2840.595604,2987.774383,3031.6872529999996,3099.439716,3153.047639,3211.815962,3217.928902,3262.980164,3310.604351,3402.5471589999997,3349.6727499999997,3418.9505379999996,3482.315206,3549.895979,3508.4701889999997,3437.330486,3371.082105,3302.8290249999995,3220.6767179999997,3186.3823679999996,3148.204235,3107.156842,3093.953396,3054.1492519999997,3044.895646,3048.488914,3046.670358,3037.679622,3023.0921799999996,3043.36421,3038.340386,3046.6981,3071.129975,3072.334133,3115.761809,3158.028783,3257.406932,3358.918014,3472.4709669999997,3643.869482,3797.833314,3941.334144,3963.950567,3929.5216779999996,3853.983413,3806.230119,3744.040897,3731.718696,3735.165009,3689.03986,3664.839136,3649.319815,3600.4169739999998,3562.798725,3525.3315049999997,3474.112401,3364.18977,3292.3169409999996,3233.1609089999997,3161.35986,2984.344366,2925.79051,2785.335868
20090123,2660.316448,2561.6964510000003,2481.847118,2415.906324,2326.4181009999998,2245.534942,2200.917755,2172.0879969999996,2083.868631,2062.477512,1987.0879479999999,2038.0988899999998,1989.3552260000001,1948.125958,1923.5524630000002,1935.637014,1899.0983749999998,1927.986139,1913.443511,1889.7305999999999,1938.9630469999997,1950.834683,1944.560238,1946.8954159999998,1958.642698,2029.673179,2035.476592,2101.3307649999997,2117.107039,2150.988848,2251.393548,2291.2008929999997,2429.288347,2538.641588,2628.6655419999997,2660.673117,2743.76419,2837.930723,2830.974659,2907.442184,2992.844379,2973.242328,3002.814815,3047.6036919999997,3086.23627,3161.721185,3231.671086,3234.390287,3187.402323,3078.369473,3016.2860779999996,2981.3933349999998,2894.3742469999997,2863.9952049999997,2863.443178,2829.002261,2815.0887749999997,2827.896558,2833.4183799999996,2821.968791,2801.3723929999996,2785.804572,2801.362208,2815.704531,2882.923397,2921.18301,2862.169762,3028.943026,3078.009021,3157.7213899999997,3306.2273229999996,3364.8183299999996,3533.1189560000003,3662.063578,3831.966159,3783.507578,3785.8378089999997,3632.53736,3559.218552,3557.170494,3565.9786759999997,3452.9819209999996,3533.365045,3385.8632559999996,3403.733857,3433.405284,3314.0931499999997,3308.73875,3182.1802310000003,3108.6971049999997,3125.5041979999996,3044.4324709999996,2980.1725899999997,2784.770649,2706.661205,2594.9104150000003
20090124,2560.207598,2470.927052,2294.534104,2201.9914479999998,2198.0930179999996,2114.861489,1986.753298,2011.054514,2008.060609,1870.371825,1915.4658639999998,1890.219577,1798.255526,1846.887737,1860.3762659999998,1841.091793,1824.136969,1733.68573,1834.896888,1798.091887,1842.966415,1770.404983,1775.594095,1792.559007,1898.565263,1904.21076,1973.858409,1968.6292359999998,1933.9134210000002,2085.383771,2101.5785029999997,2222.990493,2274.718071,2265.241074,2357.2975659999997,2503.594227,2544.557327,2648.977051,2694.501188,2657.585995,2704.344651,2819.155209,2804.5054929999997,2831.7014799999997,2877.7257489999997,2884.671822,2957.4931169999995,3000.510871,3057.299909,2973.811233,2847.592602,2872.020403,2741.764535,2656.9233879999997,2720.625325,2631.9110650000002,2519.727558,2563.468738,2513.307031,2442.314186,2520.580091,2501.106468,2468.076513,2563.876817,2475.0424709999998,2517.3570720000002,2662.179236,2669.2437459999996,2776.887459,2843.101793,2964.3420929999997,3228.7092879999996,3344.799955,3465.325559,3581.3606449999997,3514.3314139999998,3452.667447,3510.280209,3345.9800569999998,3413.754054,3275.8509,3261.43088,3332.957031,3282.988257,3265.080505,3181.1333099999997,3115.52542,3086.19262,3097.901296,2929.993035,2941.594235,2810.596123,2692.1502960000003,2594.513006,2614.93752,2444.7541239999996
20090125,2412.071041,2328.088926,2166.015312,2062.013852,2091.7759739999997,1934.7602310000002,1937.7294980000001,1799.722457,1830.4246059999998,1827.987093,1689.46149,1743.60301,1628.595251,1673.499655,1694.04183,1684.061306,1633.012243,1561.5824129999999,1635.593898,1616.943417,1662.427784,1670.9124709999999,1613.7806349999998,1679.0705589999998,1754.153312,1707.4816649999998,1765.817562,1702.4251519999998,1704.62744,1848.7270509999998,1882.3340589999998,1990.5999299999999,2043.4862699999999,2038.693112,2183.0560779999996,2200.536933,2176.79919,2331.37354,2374.981636,2357.9663809999997,2407.82118,2459.862262,2616.2075409999998,2611.826439,2715.229021,2783.913557,2789.932698,2892.1319949999997,2806.301254,2839.5424749999997,2749.837845,2640.526411,2580.843475,2635.859547,2622.572196,2607.387331,2543.379844,2465.354984,2553.822088,2495.4313859999997,2538.798922,2551.827574,2519.527447,2550.8840549999995,2676.58005,2705.752315,2799.714954,2849.754926,2866.281204,3021.731949,3076.89032,3098.3024880000003,3184.414626,3167.2362169999997,3273.879375,3326.105242,3198.818059,3186.351328,3081.2006119999996,3127.58931,3170.2459329999997,3067.349691,3058.41667,3082.8928739999997,2982.832718,2960.454721,3045.069955,2921.849691,3014.042274,2960.980461,2852.002319,2796.6796299999996,2877.129005,2725.058322,2779.317212,2600.4689999999996
20090126,2564.580649,2497.015493,2495.3534950000003,2267.1967879999997,2226.8612780000003,2109.9061469999997,1961.686752,1970.8968049999999,1868.0832070000001,1849.506155,1775.916135,1659.07818,1710.2819579999998,1706.954276,1716.346398,1612.501205,1607.151655,1603.121596,1649.676164,1596.843853,1629.905818,1617.146826,1546.855194,1559.593428,1648.559791,1686.9716939999998,1761.464687,1710.6852840000001,1639.205111,1747.419281,1779.288631,1786.970352,1947.4903169999998,1975.2338690000001,1954.620399,1991.657327,2118.311973,2213.708951,2137.894527,2262.806374,2234.824396,2245.40632,2252.185941,2396.424844,2420.3973269999997,2443.819626,2498.6016369999998,2447.421139,2517.7359539999998,2511.0691439999996,2387.9677049999996,2363.1502549999996,2395.8524469999998,2292.240054,2230.324469,2241.927706,2218.2238159999997,2127.470616,2214.413462,2172.7389639999997,2101.8982149999997,2111.627509,2159.0997939999997,2156.632114,2181.65792,2316.404403,2434.1421299999997,2419.4571060000003,2607.849827,2697.3292229999997,2828.297944,3042.5272939999995,3045.6802789999997,3135.437677,3267.3633999999997,3193.09729,3128.23921,3181.974494,3153.2760740000003,3109.175897,3093.674133,3000.247225,2941.566784,2999.5467879999997,2980.816961,2962.683199,2892.543372,2819.2814059999996,2830.964959,2853.448104,2692.961895,2660.4580680000004,2537.5703200000003,2427.186163,2334.149486,2340.5122979999996
20090127,2297.455938,2193.738203,2124.139539,1964.777657,1898.791176,1866.1758960000002,1807.3570359999999,1831.689486,1832.89248,1727.1802309999998,1708.768273,1668.535292,1603.5845769999999,1585.3970769999999,1640.453598,1631.17419,1635.5954499999998,1604.4068459999999,1519.039183,1539.7230749999999,1539.6608979999999,1649.667046,1616.101651,1659.530103,1644.379576,1604.012735,1632.564588,1663.118327,1684.09448,1725.776059,1789.8061469999998,1853.5729769999998,2036.985912,2078.444876,2150.521308,2152.380604,2130.7973279999997,2187.962435,2248.583652,2389.063611,2459.32042,2390.980913,2467.873298,2510.605678,2478.056164,2520.931328,2690.727015,2596.903668,2637.880057,2559.672837,2508.199787,2560.311,2409.8694319999995,2456.5792969999998,2386.0504029999997,2263.901892,2319.2881159999997,2302.775612,2275.2951239999998,2257.9461890000002,2194.038709,2184.1859339999996,2322.384647,2235.3627460000002,2305.81986,2295.786374,2326.8192929999996,2376.463408,2560.388697,2748.828463,2787.93993,2891.045983,2919.0422200000003,3016.210321,3071.477817,3088.411204,3098.978869,3028.5529890000003,3005.496283,2971.503894,3001.889823,2942.269355,2958.0721099999996,2976.691551,2977.718393,2975.887809,2916.7116979999996,2897.4608839999996,2863.4208679999997,2807.5587619999997,2847.9195889999996,2805.9798929999997,2701.805094,2617.873031,2485.39111,2371.27546
20090128,2400.1712749999997,2214.46623,2201.1318340000003,2055.314935,1992.189954,1981.7223929999996,1826.523848,1872.0910529999999,1759.128151,1708.1459209999998,1757.0886289999999,1756.516523,1641.7818189999998,1683.5700980000001,1581.8835430000001,1666.621385,1665.257856,1637.364342,1616.222319,1539.7332599999997,1580.671625,1647.8863199999998,1571.0525229999998,1629.593963,1711.5820489999999,1605.800833,1691.3406710000002,1757.033921,1686.236822,1744.2724070000002,1710.0157900000002,1808.572446,1964.792595,2012.857356,2026.948449,2063.703495,2083.0956380000002,2156.268849,2303.9580419999998,2246.276119,2304.939876,2472.0860079999998,2441.088882,2451.2232480000002,2506.993495,2634.723968,2690.1070879999997,2707.37852,2678.39007,2577.315197,2518.946126,2488.478426,2576.9506709999996,2449.717032,2326.8273440000003,2364.891114,2313.259469,2282.647821,2316.767862,2265.514905,2200.22954,2328.061863,2287.780382,2236.4118009999997,2327.4061429999997,2402.482591,2372.212965,2425.647064,2535.002245,2673.871131,2756.5816729999997,2898.162582,3103.917915,3190.053915,3293.5649430000003,3310.9394859999998,3200.071493,3202.9855669999997,3228.0404729999996,3173.460901,3183.974828,3101.037985,3039.5320309999997,3036.834946,3124.2621129999998,3108.476624,3115.905757,3020.793183,2898.7660189999997,2842.920597,2894.1894620000003,2821.835416,2743.3324430000002,2624.814351,2465.591082,2424.944881
20090129,2386.387187,2253.7107809999998,2166.5566689999996,2088.451493,1958.9106119999997,1986.0409299999997,1928.3783099999996,1916.246714,1801.0711450000001,1734.798514,1709.0395819999999,1764.772484,1713.964951,1720.152872,1685.063219,1611.882539,1750.5277429999999,1668.612504,1657.475449,1581.270794,1579.72248,1606.409993,1715.52733,1721.999364,1720.327375,1647.866629,1670.4908119999998,1793.2053179999998,1760.746305,1815.552178,1794.403365,1840.7718869999999,2056.347015,1989.1915869999998,2143.659819,2145.388553,2185.888478,2240.663408,2296.881213,2345.5628939999997,2428.007365,2473.623943,2585.5633009999997,2603.940436,2649.2621339999996,2735.97509,2696.9685769999996,2757.3491369999997,2734.743869,2677.7353200000002,2687.104938,2600.093319,2528.154724,2602.548001,2544.783725,2509.528105,2477.2299179999995,2387.12623,2380.3263359999996,2399.6578539999996,2407.7493999999997,2398.426439,2391.692602,2444.8147489999997,2541.860242,2588.5469239999998,2585.44176,2631.954909,2694.369753,2787.435239,2985.1601359999995,3091.1738609999998,3276.701493,3313.4030919999996,3341.397195,3363.915551,3344.5802499999995,3352.284572,3250.457949,3254.782015,3185.987772,3134.897775,3209.622598,3202.6663399999998,3148.405316,3200.392369,3149.747796,3056.358815,3079.8566769999998,3042.697529,3012.0980059999997,2830.9706819999997,2741.7136100000002,2699.8974919999996,2670.120917,2529.9306
20090130,2456.167726,2289.9898479999997,2218.045239,2270.339103,2095.852496,2107.264255,1928.5981119999997,1894.2063739999999,1863.475125,1862.577875,1897.1088080000002,1809.7840729999998,1822.862389,1704.392506,1706.677632,1772.013631,1775.7155389999998,1727.049863,1712.891355,1617.207742,1725.388447,1758.366701,1764.3304549999998,1755.567378,1672.833944,1819.401914,1819.195401,1785.87852,1833.001217,1776.951125,1848.595713,1959.3129679999997,2116.166139,2080.991805,2155.563659,2222.787763,2242.17137,2417.502265,2437.5539109999995,2457.834186,2550.605083,2503.575797,2535.364831,2548.481559,2679.159959,2747.7439059999997,2824.1238399999997,2713.720283,2734.563643,2738.490009,2581.9825459999997,2642.388035,2469.461382,2428.286143,2516.2037419999997,2465.3421799999996,2517.021743,2345.294107,2347.091032,2426.183474,2304.6909739999996,2431.043174,2414.193692,2339.885387,2376.907183,2375.684498,2477.5108299999997,2553.087895,2559.096463,2682.3269119999995,2721.228471,2827.451522,2939.929618,3140.8638570000003,3383.6888069999995,3482.090748,3441.7291450000002,3383.633323,3274.996718,3226.948544,3296.740723,3229.6520309999996,3282.076263,3216.733183,3170.206163,3133.5609210000002,3250.846822,3172.830789,3140.487303,3075.6891689999998,2893.270193,2845.1102749999995,2869.426041,2688.845991,2635.0252499999997,2494.5298679999996
20090131,2374.180028,2390.0237169999996,2274.264111,2271.542097,2057.53866,2061.48171,2092.8593669999996,1901.787603,1958.1982440000002,1846.237546,1850.780638,1895.52926,1775.423569,1825.759585,1710.566459,1707.844736,1713.459484,1741.8906690000001,1785.157422,1680.569403,1766.865065,1699.43697,1719.467276,1769.476887,1874.449026,1764.230642,1786.7485129999998,1849.489568,1812.974403,1914.686566,1994.5251320000002,2110.7001889999997,2063.72241,2090.749811,2179.258528,2328.554429,2295.019104,2423.195292,2391.543804,2459.9465549999995,2634.867528,2611.902196,2659.252746,2694.708574,2714.5355680000002,2821.4639059999995,2841.9181989999997,2877.930613,2870.496921,2701.553282,2654.380436,2590.605361,2605.4766250000002,2601.8415499999996,2529.054593,2549.275601,2428.162759,2419.140013,2457.974836,2466.905238,2479.072821,2470.5616529999998,2411.17447,2413.8571989999996,2455.411126,2476.925629,2611.369569,2680.552491,2714.339046,2829.306744,2832.641604,2964.006764,3159.877409,3361.0803379999998,3418.6978529999997,3537.17569,3422.267162,3384.098244,3312.813914,3417.018783,3342.2170389999997,3369.264519,3303.7852510000002,3245.14361,3308.067607,3326.3604490000002,3219.603704,3237.403301,3156.639355,3061.940486,2985.589943,2955.702788,2854.5985239999995,2789.509099,2636.2009869999997,2520.8025119999998
20090201,2523.29192,2442.5330179999996,2323.339321,2221.43083,2086.9268469999997,2029.9763039999998,2126.6985929999996,2003.0436719999998,1981.832003,1856.174905,1844.231004,1902.4215950000003,1809.8055100000001,1835.98678,1768.7989539999999,1726.948595,1753.513888,1790.935324,1716.288392,1692.71875,1716.8759209999998,1742.4966279999999,1842.936442,1818.360522,1873.999334,1859.604437,1828.0754599999998,1939.6294369999996,1940.426098,1938.9548019999997,2054.1526809999996,2164.332459,2188.097459,2307.058647,2484.454769,2442.105054,2591.3560439999997,2637.1037659999997,2645.352743,2770.166135,2869.436032,2800.246611,2907.939988,2841.5693869999996,2893.2552549999996,3039.6172939999997,3107.115132,3047.124609,3081.155119,2942.661332,2841.913446,2863.324741,2782.455744,2737.846899,2741.345107,2638.696603,2643.8108310000002,2682.951883,2573.350419,2682.176271,2654.031818,2586.56308,2587.885287,2609.640156,2630.963084,2658.00843,2706.406677,2741.0447950000002,2808.963322,2935.208725,3059.7025989999997,3187.112196,3318.7487619999997,3464.025856,3576.432657,3627.8183099999997,3580.245436,3538.335131,3499.4939059999997,3463.143738,3454.1883099999995,3439.413561,3429.8385940000003,3414.216259,3398.560847,3375.408014,3333.886291,3288.049329,3206.919499,3149.076459,3073.8024219999998,2990.4269449999997,2874.890633,2742.9589929999997,2641.131012,2527.955098
20090202,2432.726221,2336.897496,2253.02373,2186.5221789999996,2095.070094,2041.9208839999997,1979.409137,1935.7139349999998,1898.265436,1859.958099,1837.959566,1811.4875869999998,1794.9583019999998,1766.482885,1750.946201,1753.7186550000001,1742.798104,1743.1676739999998,1731.199717,1739.586822,1752.211372,1775.6662629999998,1795.3964509999998,1804.294649,1825.956592,1872.25896,1918.002414,1974.5693219999998,2009.301821,2092.624433,2216.2578200000003,2316.326706,2460.3273769999996,2623.7958510000003,2784.124144,2885.584786,2987.8745839999997,3078.208356,3155.055054,3226.385362,3314.671949,3349.843955,3382.90204,3417.7088409999997,3501.961295,3572.2100530000002,3632.846111,3614.10542,3510.448989,3389.075605,3326.112032,3237.367217,3213.0334089999997,3199.4660189999995,3215.568116,3237.073889,3233.68306,3238.189001,3240.263249,3247.5593949999998,3241.816801,3248.827961,3251.509235,3272.5103169999998,3288.503774,3309.4231819999995,3356.5894319999998,3363.468672,3399.5891439999996,3489.509696,3547.544408,3604.342952,3765.057887,3900.6002550000003,4074.4201809999995,4151.374161,4131.7661929999995,4061.316645,4026.7973519999996,3984.2121210000005,3974.22083,3946.940938,3909.7390130000003,3893.158512,3891.7802389999997,3824.008861,3791.305505,3724.271521,3646.089133,3544.5828039999997,3432.472047,3339.783697,3222.002126,3122.267599,3015.378158,2896.1659339999997
